seed,R,C,M,epsilon
61723.0,107.0,10.0,10.0,0.3234098171594057
61723.0,114.0,10.0,10.0,0.4341079459236319
61723.0,123.0,10.0,10.0,0.5162830693403675
61723.0,132.0,10.0,10.0,0.6305973250983141
61723.0,141.0,10.0,10.0,0.6509811222912394
61723.0,151.0,10.0,10.0,0.4755125231470296
61723.0,162.0,10.0,10.0,0.4994093317342993
61723.0,174.0,10.0,10.0,0.4349659112778217
61723.0,187.0,10.0,10.0,0.4763781014790009
61723.0,200.0,10.0,10.0,0.2882191347537384
61723.0,215.0,10.0,10.0,0.4188385457729879
61723.0,231.0,10.0,10.0,0.3066809120730325
61723.0,247.0,10.0,10.0,0.2683092749119511
61723.0,265.0,10.0,10.0,0.2507322674842284
61723.0,284.0,10.0,10.0,0.2088839217627823
61723.0,305.0,10.0,10.0,0.1836883436485302
61723.0,327.0,10.0,10.0,0.2416232550235291
61723.0,351.0,10.0,10.0,0.2234191449658968
61723.0,376.0,10.0,10.0,0.2567604912161516
61723.0,403.0,10.0,10.0,0.1590411298105758
61723.0,432.0,10.0,10.0,0.1512196400767104
61723.0,464.0,10.0,10.0,0.2268977546661319
61723.0,497.0,10.0,10.0,0.2111010102693693
61723.0,533.0,10.0,10.0,0.1645045828853468
61723.0,572.0,10.0,10.0,0.1137664382172132
61723.0,613.0,10.0,10.0,0.1126910230561409
61723.0,657.0,10.0,10.0,0.1069421961565522
61723.0,705.0,10.0,10.0,0.1340624253898908
61723.0,756.0,10.0,10.0,0.1086107206108004
61723.0,811.0,10.0,10.0,0.1005215920033257
61723.0,869.0,10.0,10.0,0.1505158622767719
61723.0,932.0,10.0,10.0,0.1196853303425822
61723.0,1000.0,10.0,10.0,0.0990024138204126
61723.0,1072.0,10.0,10.0,0.104593795924984
61723.0,1149.0,10.0,10.0,0.0972022004654915
61723.0,1232.0,10.0,10.0,0.0838931334573263
61723.0,1321.0,10.0,10.0,0.0798566386735086
61723.0,1417.0,10.0,10.0,0.0659354811511598
61723.0,1519.0,10.0,10.0,0.0668642337808818
61723.0,1629.0,10.0,10.0,0.0688133569105531
61723.0,1747.0,10.0,10.0,0.0622223565093247
61723.0,1873.0,10.0,10.0,0.0600230812191178
61723.0,2009.0,10.0,10.0,0.0328557688929207
61723.0,2154.0,10.0,10.0,0.0311231520190602
61723.0,2310.0,10.0,10.0,0.0292371673032201
61723.0,2477.0,10.0,10.0,0.0326590818135293
61723.0,2656.0,10.0,10.0,0.0350435912356524
61723.0,2848.0,10.0,10.0,0.0303388545783233
61723.0,3053.0,10.0,10.0,0.0187633860257416
61723.0,3274.0,10.0,10.0,0.0309039783931552
61723.0,3511.0,10.0,10.0,0.0361992365176326
61723.0,3764.0,10.0,10.0,0.0296946464905014
61723.0,4037.0,10.0,10.0,0.0321418953797522
61723.0,4328.0,10.0,10.0,0.0314024007177521
61723.0,4641.0,10.0,10.0,0.0267834796789073
61723.0,4977.0,10.0,10.0,0.0275482467426571
61723.0,5336.0,10.0,10.0,0.0566005002289466
61723.0,5722.0,10.0,10.0,0.0325210767090171
61723.0,6135.0,10.0,10.0,0.0456558299146621
61723.0,6579.0,10.0,10.0,0.0374752619964169
61723.0,7054.0,10.0,10.0,0.0359955460943945
61723.0,7564.0,10.0,10.0,0.020494199018304
61723.0,8111.0,10.0,10.0,0.0292263470541809
61723.0,8697.0,10.0,10.0,0.0155740741960379
61723.0,9326.0,10.0,10.0,0.0243822303602094
61723.0,10000.0,10.0,10.0,0.0134100371566054
97134.0,10.0,10.0,10.0,0.7455070185353568
97134.0,10.0,10.0,10.0,0.7455070185353568
97134.0,11.0,10.0,10.0,0.7451572186310649
97134.0,12.0,10.0,10.0,0.7455322948448426
97134.0,13.0,10.0,10.0,0.7178087525465531
97134.0,14.0,10.0,10.0,0.7216276012201821
97134.0,15.0,10.0,10.0,0.7105970149357164
97134.0,16.0,10.0,10.0,0.7112984763656565
97134.0,17.0,10.0,10.0,0.728571791664161
97134.0,18.0,10.0,10.0,0.7108658978027116
97134.0,20.0,10.0,10.0,0.7110491723093741
97134.0,21.0,10.0,10.0,0.6910968287652457
97134.0,23.0,10.0,10.0,0.564314338045752
97134.0,24.0,10.0,10.0,0.5881734590097702
97134.0,26.0,10.0,10.0,0.6681862640734515
97134.0,28.0,10.0,10.0,0.467770609665759
97134.0,30.0,10.0,10.0,0.4756357994419748
97134.0,32.0,10.0,10.0,0.437812813253247
97134.0,35.0,10.0,10.0,0.4994591129376542
97134.0,37.0,10.0,10.0,0.5178334475487767
97134.0,40.0,10.0,10.0,0.5017489089985059
97134.0,43.0,10.0,10.0,0.5341643255196344
97134.0,46.0,10.0,10.0,0.5237111857338144
97134.0,49.0,10.0,10.0,0.4804031457315103
97134.0,53.0,10.0,10.0,0.6174322023878187
97134.0,57.0,10.0,10.0,0.4565387009149495
97134.0,61.0,10.0,10.0,0.3639441798599825
97134.0,65.0,10.0,10.0,0.3387630049430028
97134.0,70.0,10.0,10.0,0.170367281906584
97134.0,75.0,10.0,10.0,0.2860114902920241
97134.0,81.0,10.0,10.0,0.2312223537454278
97134.0,86.0,10.0,10.0,0.2667537958459696
97134.0,93.0,10.0,10.0,0.2070879800567624
97134.0,100.0,10.0,10.0,0.3745730275684655
97134.0,107.0,10.0,10.0,0.5457633994768338
97134.0,114.0,10.0,10.0,0.3859540090464628
97134.0,123.0,10.0,10.0,0.3851572889252932
97134.0,132.0,10.0,10.0,0.4456126555077722
97134.0,141.0,10.0,10.0,0.4123160220527655
97134.0,151.0,10.0,10.0,0.5011182283446802
97134.0,162.0,10.0,10.0,0.4680356899832572
97134.0,174.0,10.0,10.0,0.5176781045495569
97134.0,187.0,10.0,10.0,0.6216915600578066
97134.0,200.0,10.0,10.0,0.594695022916268
97134.0,215.0,10.0,10.0,0.5088072550193277
97134.0,231.0,10.0,10.0,0.4735876269124919
97134.0,247.0,10.0,10.0,0.4038432436892474
97134.0,265.0,10.0,10.0,0.3517944781129059
97134.0,284.0,10.0,10.0,0.3214071774564351
97134.0,305.0,10.0,10.0,0.3423880802349033
97134.0,327.0,10.0,10.0,0.3299877833396869
97134.0,351.0,10.0,10.0,0.3605598302809807
97134.0,376.0,10.0,10.0,0.3402425819625501
97134.0,403.0,10.0,10.0,0.2959456767564226
97134.0,432.0,10.0,10.0,0.3158365637146589
97134.0,464.0,10.0,10.0,0.2747897766806435
97134.0,497.0,10.0,10.0,0.2725406668350862
97134.0,533.0,10.0,10.0,0.1977567676854281
97134.0,572.0,10.0,10.0,0.2166182755869468
97134.0,613.0,10.0,10.0,0.1860349727160473
97134.0,657.0,10.0,10.0,0.244631342837277
97134.0,705.0,10.0,10.0,0.1851723299652943
97134.0,756.0,10.0,10.0,0.1819721662765727
97134.0,811.0,10.0,10.0,0.1991169784410564
97134.0,869.0,10.0,10.0,0.1678214727818108
97134.0,932.0,10.0,10.0,0.2224248134596289
97134.0,1000.0,10.0,10.0,0.1860982128184332
97134.0,1072.0,10.0,10.0,0.1567897928847792
97134.0,1149.0,10.0,10.0,0.1903597992778782
97134.0,1232.0,10.0,10.0,0.1978738972490867
97134.0,1321.0,10.0,10.0,0.2435517779541551
97134.0,1417.0,10.0,10.0,0.2329927611880557
97134.0,1519.0,10.0,10.0,0.1829159083093294
97134.0,1629.0,10.0,10.0,0.1863608158905016
97134.0,1747.0,10.0,10.0,0.1293954789565889
97134.0,1873.0,10.0,10.0,0.1050856959676516
97134.0,2009.0,10.0,10.0,0.113074814693461
97134.0,2154.0,10.0,10.0,0.1096220967698786
97134.0,2310.0,10.0,10.0,0.1744107744999137
97134.0,2477.0,10.0,10.0,0.1701055151219703
97134.0,2656.0,10.0,10.0,0.1842184978353171
97134.0,2848.0,10.0,10.0,0.1498036584893571
97134.0,3053.0,10.0,10.0,0.1212341639608138
97134.0,3274.0,10.0,10.0,0.1031419409302671
97134.0,3511.0,10.0,10.0,0.0819783212736195
97134.0,3764.0,10.0,10.0,0.0829803178402346
97134.0,4037.0,10.0,10.0,0.1044716921017594
97134.0,4328.0,10.0,10.0,0.1007901239004951
97134.0,4641.0,10.0,10.0,0.115782147728028
97134.0,4977.0,10.0,10.0,0.1229981378998101
97134.0,5336.0,10.0,10.0,0.1170653056030179
97134.0,5722.0,10.0,10.0,0.114347732176933
97134.0,6135.0,10.0,10.0,0.1049127146518182
97134.0,6579.0,10.0,10.0,0.1110807718883912
97134.0,7054.0,10.0,10.0,0.0889406487200428
97134.0,7564.0,10.0,10.0,0.1093768692701515
97134.0,8111.0,10.0,10.0,0.1088758573790875
97134.0,8697.0,10.0,10.0,0.0910166472279163
97134.0,9326.0,10.0,10.0,0.078611086657143
97134.0,10000.0,10.0,10.0,0.072291440394242
54509.0,10.0,10.0,10.0,0.7557205333075305
54509.0,10.0,10.0,10.0,0.7557205333075305
54509.0,11.0,10.0,10.0,0.937563930856955
54509.0,12.0,10.0,10.0,1.1834265255089378
54509.0,13.0,10.0,10.0,1.0155880636988068
54509.0,14.0,10.0,10.0,0.8297840744375065
54509.0,15.0,10.0,10.0,1.002817236088789
54509.0,16.0,10.0,10.0,1.1318026562554588
54509.0,17.0,10.0,10.0,1.2350811073634105
54509.0,18.0,10.0,10.0,1.0165424507831566
54509.0,20.0,10.0,10.0,0.6147297824084244
54509.0,21.0,10.0,10.0,0.6720706715884108
54509.0,23.0,10.0,10.0,0.6823239005333082
54509.0,24.0,10.0,10.0,0.8664967967209616
54509.0,26.0,10.0,10.0,0.919084236691228
54509.0,28.0,10.0,10.0,0.6006304761272876
54509.0,30.0,10.0,10.0,0.2525671648790744
54509.0,32.0,10.0,10.0,0.2212222301396165
54509.0,35.0,10.0,10.0,0.3503343422013554
54509.0,37.0,10.0,10.0,0.5104169927108961
54509.0,40.0,10.0,10.0,0.3623829429340262
54509.0,43.0,10.0,10.0,0.3226696939494919
54509.0,46.0,10.0,10.0,0.3608225614584901
54509.0,49.0,10.0,10.0,1.092428083068666
54509.0,53.0,10.0,10.0,1.2428588728171492
54509.0,57.0,10.0,10.0,1.2298577020611816
54509.0,61.0,10.0,10.0,0.676734236347146
54509.0,65.0,10.0,10.0,0.6638087750038326
54509.0,70.0,10.0,10.0,0.9118742423562723
54509.0,75.0,10.0,10.0,1.0136823875000056
54509.0,81.0,10.0,10.0,0.4682900752333516
54509.0,86.0,10.0,10.0,0.4441487013657577
54509.0,93.0,10.0,10.0,0.2296097412410467
54509.0,100.0,10.0,10.0,0.2811736478806423
54509.0,107.0,10.0,10.0,0.4647741731380463
54509.0,114.0,10.0,10.0,0.4382193299598649
54509.0,123.0,10.0,10.0,0.2873730653913602
54509.0,132.0,10.0,10.0,0.2645380623224511
54509.0,141.0,10.0,10.0,0.3565370587471324
54509.0,151.0,10.0,10.0,0.3061745355779008
54509.0,162.0,10.0,10.0,0.2875681371081224
54509.0,174.0,10.0,10.0,0.2269041466172785
54509.0,187.0,10.0,10.0,0.4172196050077383
54509.0,200.0,10.0,10.0,0.3958222702316654
54509.0,215.0,10.0,10.0,0.2300744571510877
54509.0,231.0,10.0,10.0,0.1375426953218397
54509.0,247.0,10.0,10.0,0.1464609646055672
54509.0,265.0,10.0,10.0,0.2851281055790808
54509.0,284.0,10.0,10.0,0.3316645767216712
54509.0,305.0,10.0,10.0,0.2789254178321556
54509.0,327.0,10.0,10.0,0.1528827173873854
54509.0,351.0,10.0,10.0,0.2998070499039569
54509.0,376.0,10.0,10.0,0.330202615464251
54509.0,403.0,10.0,10.0,0.3402554006502343
54509.0,432.0,10.0,10.0,0.2953915870526789
54509.0,464.0,10.0,10.0,0.3755664957550113
54509.0,497.0,10.0,10.0,0.342647152324826
54509.0,533.0,10.0,10.0,0.3062100826368223
54509.0,572.0,10.0,10.0,0.3689703508688104
54509.0,613.0,10.0,10.0,0.3689110063288501
54509.0,657.0,10.0,10.0,0.2734868665170218
54509.0,705.0,10.0,10.0,0.2525405040595907
54509.0,756.0,10.0,10.0,0.1946709931798564
54509.0,811.0,10.0,10.0,0.1274631355638531
54509.0,869.0,10.0,10.0,0.0962575974146957
54509.0,932.0,10.0,10.0,0.0963472738528763
54509.0,1000.0,10.0,10.0,0.0966935914530149
54509.0,1072.0,10.0,10.0,0.0746832573823745
54509.0,1149.0,10.0,10.0,0.0934680969664665
54509.0,1232.0,10.0,10.0,0.0713179804530099
54509.0,1321.0,10.0,10.0,0.0593663716493297
54509.0,1417.0,10.0,10.0,0.0377114302423273
54509.0,1519.0,10.0,10.0,0.0410475835620858
54509.0,1629.0,10.0,10.0,0.0542460669034747
54509.0,1747.0,10.0,10.0,0.0477785217547508
54509.0,1873.0,10.0,10.0,0.1268210942918228
54509.0,2009.0,10.0,10.0,0.1374140286765621
54509.0,2154.0,10.0,10.0,0.2018251905250334
54509.0,2310.0,10.0,10.0,0.1710966971708725
54509.0,2477.0,10.0,10.0,0.200801104348403
54509.0,2656.0,10.0,10.0,0.1479190331980007
54509.0,2848.0,10.0,10.0,0.1477267277831657
54509.0,3053.0,10.0,10.0,0.1486159008131204
54509.0,3274.0,10.0,10.0,0.1167433323692623
54509.0,3511.0,10.0,10.0,0.1271562431075317
54509.0,3764.0,10.0,10.0,0.1475855093565963
54509.0,4037.0,10.0,10.0,0.1445574849500062
54509.0,4328.0,10.0,10.0,0.1538233372532804
54509.0,4641.0,10.0,10.0,0.152158839887039
54509.0,4977.0,10.0,10.0,0.1137624158548336
54509.0,5336.0,10.0,10.0,0.1220424481074529
54509.0,5722.0,10.0,10.0,0.1355088057081146
54509.0,6135.0,10.0,10.0,0.1304546440500225
54509.0,6579.0,10.0,10.0,0.1177531078560492
54509.0,7054.0,10.0,10.0,0.11222002944158
54509.0,7564.0,10.0,10.0,0.1095537248971103
54509.0,8111.0,10.0,10.0,0.0927168488110203
54509.0,8697.0,10.0,10.0,0.0853437523145537
54509.0,9326.0,10.0,10.0,0.0863304011966941
54509.0,10000.0,10.0,10.0,0.0943646529003299
34753.0,10.0,10.0,12.0,3.333104450059117
34753.0,10.0,10.0,12.0,3.333104450059117
34753.0,11.0,10.0,12.0,3.3725296836035006
34753.0,12.0,10.0,12.0,3.3972546229746934
34753.0,13.0,10.0,12.0,3.246959414441674
34753.0,14.0,10.0,12.0,3.188820837795276
34753.0,15.0,10.0,12.0,2.3600680914866428
34753.0,16.0,10.0,12.0,2.1689555053329617
34753.0,17.0,10.0,12.0,2.621617488176184
34753.0,18.0,10.0,12.0,2.4478398242347823
34753.0,20.0,10.0,12.0,1.6901041193607704
34753.0,21.0,10.0,12.0,2.142943157200649
34753.0,23.0,10.0,12.0,1.8267021089223177
34753.0,24.0,10.0,12.0,1.4162370174209242
34753.0,26.0,10.0,12.0,1.0526727088598606
34753.0,28.0,10.0,12.0,1.0795106242529051
34753.0,30.0,10.0,12.0,0.8856010022864553
34753.0,32.0,10.0,12.0,1.1672046715070272
34753.0,35.0,10.0,12.0,1.038198308942921
34753.0,37.0,10.0,12.0,0.9295511341536238
34753.0,40.0,10.0,12.0,0.9193594776124256
34753.0,43.0,10.0,12.0,0.7457434254318671
34753.0,46.0,10.0,12.0,0.7460642377894717
34753.0,49.0,10.0,12.0,0.5457071180550304
34753.0,53.0,10.0,12.0,0.4790725715180852
34753.0,57.0,10.0,12.0,0.6406185155043738
34753.0,61.0,10.0,12.0,0.5872475713498817
34753.0,65.0,10.0,12.0,0.5405096825110367
34753.0,70.0,10.0,12.0,0.4243853843300655
34753.0,75.0,10.0,12.0,0.4678313918121404
34753.0,81.0,10.0,12.0,0.762745129972743
34753.0,86.0,10.0,12.0,0.7728559537004047
34753.0,93.0,10.0,12.0,1.0774260116406698
34753.0,100.0,10.0,12.0,0.9802065691757532
34753.0,107.0,10.0,12.0,0.7132340113088631
34753.0,114.0,10.0,12.0,1.0026678851167885
34753.0,123.0,10.0,12.0,1.0823191620510242
34753.0,132.0,10.0,12.0,1.137054123813245
34753.0,141.0,10.0,12.0,0.9485463226740124
34753.0,151.0,10.0,12.0,0.8314913349244017
34753.0,162.0,10.0,12.0,0.5601509104692468
34753.0,174.0,10.0,12.0,0.1212776676534379
34753.0,187.0,10.0,12.0,0.1041242619545366
34753.0,200.0,10.0,12.0,0.1178976669015077
34753.0,215.0,10.0,12.0,0.2434541733122561
34753.0,231.0,10.0,12.0,0.2688386188522529
34753.0,247.0,10.0,12.0,0.2640508121071403
34753.0,265.0,10.0,12.0,0.2594704785374102
34753.0,284.0,10.0,12.0,0.5756818767370633
34753.0,305.0,10.0,12.0,0.3988109597724851
34753.0,327.0,10.0,12.0,0.1787618569798159
34753.0,351.0,10.0,12.0,0.2078933790630057
34753.0,376.0,10.0,12.0,0.1599474818929258
34753.0,403.0,10.0,12.0,0.1332418163446109
34753.0,432.0,10.0,12.0,0.1636527082232377
34753.0,464.0,10.0,12.0,0.1686322261376966
34753.0,497.0,10.0,12.0,0.1486738718890063
34753.0,533.0,10.0,12.0,0.2635282793965205
34753.0,572.0,10.0,12.0,0.2234944121522795
34753.0,613.0,10.0,12.0,0.139898702542613
34753.0,657.0,10.0,12.0,0.2441780049626789
34753.0,705.0,10.0,12.0,0.1731750981898727
34753.0,756.0,10.0,12.0,0.1502631831575187
34753.0,811.0,10.0,12.0,0.2697007756838605
34753.0,869.0,10.0,12.0,0.2862691818000105
34753.0,932.0,10.0,12.0,0.3142981001141054
34753.0,1000.0,10.0,12.0,0.2963738848915156
34753.0,1072.0,10.0,12.0,0.2544722587980175
34753.0,1149.0,10.0,12.0,0.1716938902183127
34753.0,1232.0,10.0,12.0,0.1746243255579282
34753.0,1321.0,10.0,12.0,0.1550147430602506
34753.0,1417.0,10.0,12.0,0.1815971874923518
34753.0,1519.0,10.0,12.0,0.1719271068703753
34753.0,1629.0,10.0,12.0,0.1656327329586249
34753.0,1747.0,10.0,12.0,0.2137934568542583
34753.0,1873.0,10.0,12.0,0.2480800997766721
34753.0,2009.0,10.0,12.0,0.3035027282288727
34753.0,2154.0,10.0,12.0,0.2754969713968513
34753.0,2310.0,10.0,12.0,0.3340163126826025
34753.0,2477.0,10.0,12.0,0.2906329802026075
34753.0,2656.0,10.0,12.0,0.2413640647778852
34753.0,2848.0,10.0,12.0,0.2832022048524338
34753.0,3053.0,10.0,12.0,0.2284683217946792
34753.0,3274.0,10.0,12.0,0.2454008710907205
34753.0,3511.0,10.0,12.0,0.3409829441052947
34753.0,3764.0,10.0,12.0,0.343299254939196
34753.0,4037.0,10.0,12.0,0.3597599379220417
34753.0,4328.0,10.0,12.0,0.4369590390092774
34753.0,4641.0,10.0,12.0,0.412270435755607
34753.0,4977.0,10.0,12.0,0.367050278088767
34753.0,5336.0,10.0,12.0,0.3335845887986171
34753.0,5722.0,10.0,12.0,0.2871695420316928
34753.0,6135.0,10.0,12.0,0.2221422360794154
34753.0,6579.0,10.0,12.0,0.1652023981709138
34753.0,7054.0,10.0,12.0,0.1810187444421558
34753.0,7564.0,10.0,12.0,0.1889430969720589
34753.0,8111.0,10.0,12.0,0.1151144788865998
34753.0,8697.0,10.0,12.0,0.0954981060897033
34753.0,9326.0,10.0,12.0,0.0582205856136903
34753.0,10000.0,10.0,12.0,0.0542538836947086
932.0,10.0,10.0,12.0,1.7066313986617665
932.0,10.0,10.0,12.0,1.7066313986617665
932.0,11.0,10.0,12.0,1.7832608582623422
932.0,12.0,10.0,12.0,1.4761601482041506
932.0,13.0,10.0,12.0,1.4277311436703972
932.0,14.0,10.0,12.0,1.4134377270705012
932.0,15.0,10.0,12.0,1.539089202237937
932.0,16.0,10.0,12.0,1.7666848191764482
932.0,17.0,10.0,12.0,1.4503946589239451
932.0,18.0,10.0,12.0,1.1742359305151044
932.0,20.0,10.0,12.0,1.3275433255942597
932.0,21.0,10.0,12.0,1.21172756282044
932.0,23.0,10.0,12.0,1.2519281461353655
932.0,24.0,10.0,12.0,1.4124911283706143
932.0,26.0,10.0,12.0,1.442176363659169
932.0,28.0,10.0,12.0,1.4902314929863605
932.0,30.0,10.0,12.0,1.6066989075976608
932.0,32.0,10.0,12.0,1.498550469149671
932.0,35.0,10.0,12.0,1.517383361128842
932.0,37.0,10.0,12.0,1.3374967897224463
932.0,40.0,10.0,12.0,1.6748365041494973
932.0,43.0,10.0,12.0,1.8364657285566173
932.0,46.0,10.0,12.0,1.906981398801521
932.0,49.0,10.0,12.0,1.8684119124730576
932.0,53.0,10.0,12.0,1.7197878986873942
932.0,57.0,10.0,12.0,1.5770131148064972
932.0,61.0,10.0,12.0,1.19534887693658
932.0,65.0,10.0,12.0,0.8613781311885084
932.0,70.0,10.0,12.0,0.670747250516614
932.0,75.0,10.0,12.0,1.1566207350598736
932.0,81.0,10.0,12.0,1.4701430447000938
932.0,86.0,10.0,12.0,1.2942002205473937
932.0,93.0,10.0,12.0,1.2403525525322407
932.0,100.0,10.0,12.0,1.3035967305785956
932.0,107.0,10.0,12.0,1.3725092569591653
932.0,114.0,10.0,12.0,1.368732551983094
932.0,123.0,10.0,12.0,1.3653218710547177
932.0,132.0,10.0,12.0,0.9894853170660024
932.0,141.0,10.0,12.0,0.973431539104698
932.0,151.0,10.0,12.0,0.999595498842599
932.0,162.0,10.0,12.0,1.0547364880958787
932.0,174.0,10.0,12.0,0.7598776930884279
932.0,187.0,10.0,12.0,0.5995745225148288
932.0,200.0,10.0,12.0,0.4736344319162622
932.0,215.0,10.0,12.0,0.4096477216906176
932.0,231.0,10.0,12.0,0.3863951998319082
932.0,247.0,10.0,12.0,0.3699980939788119
932.0,265.0,10.0,12.0,0.2984084670609849
932.0,284.0,10.0,12.0,0.1989921314061011
932.0,305.0,10.0,12.0,0.1561687184726342
932.0,327.0,10.0,12.0,0.3013208708435991
932.0,351.0,10.0,12.0,0.0486746071465736
932.0,376.0,10.0,12.0,0.2535239067733903
932.0,403.0,10.0,12.0,0.1708994481139991
932.0,432.0,10.0,12.0,0.2196884214510785
932.0,464.0,10.0,12.0,0.2529878369825092
932.0,497.0,10.0,12.0,0.416340814460253
932.0,533.0,10.0,12.0,0.5063922482338428
932.0,572.0,10.0,12.0,0.4448935050016761
932.0,613.0,10.0,12.0,0.6009294601521618
932.0,657.0,10.0,12.0,0.4744339739434877
932.0,705.0,10.0,12.0,0.5384796759719157
932.0,756.0,10.0,12.0,0.4897466536696945
932.0,811.0,10.0,12.0,0.3455205633213124
932.0,869.0,10.0,12.0,0.4091537722592934
932.0,932.0,10.0,12.0,0.3958472376657791
932.0,1000.0,10.0,12.0,0.366148654685273
932.0,1072.0,10.0,12.0,0.2300092541961287
932.0,1149.0,10.0,12.0,0.2392348884509981
932.0,1232.0,10.0,12.0,0.2659438184840896
932.0,1321.0,10.0,12.0,0.2730470304504764
932.0,1417.0,10.0,12.0,0.2417406127237406
932.0,1519.0,10.0,12.0,0.3541132089570525
932.0,1629.0,10.0,12.0,0.3556298696674632
932.0,1747.0,10.0,12.0,0.3001659993007394
932.0,1873.0,10.0,12.0,0.2646178327690339
932.0,2009.0,10.0,12.0,0.2780890266689821
932.0,2154.0,10.0,12.0,0.3451174197787194
932.0,2310.0,10.0,12.0,0.3132844624659409
932.0,2477.0,10.0,12.0,0.2553718195889908
932.0,2656.0,10.0,12.0,0.3236857869743547
932.0,2848.0,10.0,12.0,0.332176592832281
932.0,3053.0,10.0,12.0,0.3801803433389935
932.0,3274.0,10.0,12.0,0.3221843802294242
932.0,3511.0,10.0,12.0,0.27291433686095
932.0,3764.0,10.0,12.0,0.2300177680692925
932.0,4037.0,10.0,12.0,0.2781099621559991
932.0,4328.0,10.0,12.0,0.2959738445775322
932.0,4641.0,10.0,12.0,0.2696818419106643
932.0,4977.0,10.0,12.0,0.2097414885840446
932.0,5336.0,10.0,12.0,0.1948449526993728
932.0,5722.0,10.0,12.0,0.2006890207736167
932.0,6135.0,10.0,12.0,0.2020332775212606
932.0,6579.0,10.0,12.0,0.2377291440601237
932.0,7054.0,10.0,12.0,0.201346676530549
932.0,7564.0,10.0,12.0,0.1264844497252825
932.0,8111.0,10.0,12.0,0.1777721852786423
932.0,8697.0,10.0,12.0,0.1552645505651416
932.0,9326.0,10.0,12.0,0.1641840422352635
932.0,10000.0,10.0,12.0,0.1038252337639071
61325.0,10.0,10.0,12.0,1.1652539136884863
61325.0,10.0,10.0,12.0,1.1652539136884863
61325.0,11.0,10.0,12.0,0.8970438536364871
61325.0,12.0,10.0,12.0,0.7702838167657784
61325.0,13.0,10.0,12.0,0.8554017838481467
61325.0,14.0,10.0,12.0,0.8509397372152838
61325.0,15.0,10.0,12.0,0.6232733822629499
61325.0,16.0,10.0,12.0,0.7048087598811381
61325.0,17.0,10.0,12.0,0.6382236362213838
61325.0,18.0,10.0,12.0,0.7205043416337922
61325.0,20.0,10.0,12.0,0.7226070602477512
61325.0,21.0,10.0,12.0,0.8958953553436977
61325.0,23.0,10.0,12.0,0.6106542480496222
61325.0,24.0,10.0,12.0,1.0394294519654996
61325.0,26.0,10.0,12.0,0.9360600364334396
61325.0,28.0,10.0,12.0,1.177976569714937
61325.0,30.0,10.0,12.0,0.9540810726594238
61325.0,32.0,10.0,12.0,0.782876615892943
61325.0,35.0,10.0,12.0,1.032490551926309
61325.0,37.0,10.0,12.0,0.8463104547301994
61325.0,40.0,10.0,12.0,0.9150486846328104
61325.0,43.0,10.0,12.0,0.9584075515340562
61325.0,46.0,10.0,12.0,1.037559986450178
61325.0,49.0,10.0,12.0,0.921977572046311
61325.0,53.0,10.0,12.0,0.6922257092304716
61325.0,57.0,10.0,12.0,0.5857894758833924
61325.0,61.0,10.0,12.0,0.7594247905349725
61325.0,65.0,10.0,12.0,0.8832482940605391
61325.0,70.0,10.0,12.0,0.91216635524505
61325.0,75.0,10.0,12.0,0.8817516618770631
61325.0,81.0,10.0,12.0,0.8348019240963012
61325.0,86.0,10.0,12.0,0.9185188210984492
61325.0,93.0,10.0,12.0,0.8281863101100713
61325.0,100.0,10.0,12.0,0.7571788546453
61325.0,107.0,10.0,12.0,0.6818686318894485
61325.0,114.0,10.0,12.0,0.5141637920419582
61325.0,123.0,10.0,12.0,0.3282391634934661
61325.0,132.0,10.0,12.0,0.3539805911888619
61325.0,141.0,10.0,12.0,0.5250949593305059
61325.0,151.0,10.0,12.0,0.5668296661078689
61325.0,162.0,10.0,12.0,0.2743391810484034
61325.0,174.0,10.0,12.0,0.403889331470902
61325.0,187.0,10.0,12.0,0.3299101534229
61325.0,200.0,10.0,12.0,0.5426730226834691
61325.0,215.0,10.0,12.0,0.368822926692133
61325.0,231.0,10.0,12.0,0.2288893232572054
61325.0,247.0,10.0,12.0,0.3503162098667989
61325.0,265.0,10.0,12.0,0.3810365117779093
61325.0,284.0,10.0,12.0,0.2112527477157341
61325.0,305.0,10.0,12.0,0.295322149395228
61325.0,327.0,10.0,12.0,0.3026169727123293
61325.0,351.0,10.0,12.0,0.4163844743195017
61325.0,376.0,10.0,12.0,0.4258499353946782
61325.0,403.0,10.0,12.0,0.375510955545806
61325.0,432.0,10.0,12.0,0.31414108794292
61325.0,464.0,10.0,12.0,0.3305225938540166
61325.0,497.0,10.0,12.0,0.3454727935571542
61325.0,533.0,10.0,12.0,0.3468216754254237
61325.0,572.0,10.0,12.0,0.4147196990910643
61325.0,613.0,10.0,12.0,0.3593965373134924
61325.0,657.0,10.0,12.0,0.1483447162809005
61325.0,705.0,10.0,12.0,0.2808671757538432
61325.0,756.0,10.0,12.0,0.3508888952562061
61325.0,811.0,10.0,12.0,0.4045273937097393
61325.0,869.0,10.0,12.0,0.4128402077984642
61325.0,932.0,10.0,12.0,0.500745880959201
61325.0,1000.0,10.0,12.0,0.478318478477288
61325.0,1072.0,10.0,12.0,0.4341221031107257
61325.0,1149.0,10.0,12.0,0.4796076046980146
61325.0,1232.0,10.0,12.0,0.4635943323034475
61325.0,1321.0,10.0,12.0,0.4606759376353552
