seed,R,C,M,epsilon
53492.0,187.0,10.0,2.0,7.812325453215863e-09
53492.0,200.0,10.0,2.0,7.847633654023412e-10
53492.0,215.0,10.0,2.0,3.398203940463418e-11
53492.0,231.0,10.0,2.0,1.3858108216524556e-08
53492.0,247.0,10.0,2.0,4.4635519724778305e-09
53492.0,265.0,10.0,2.0,7.928498746423429e-09
53492.0,284.0,10.0,2.0,1.9996613254136264e-09
53492.0,305.0,10.0,2.0,2.9969804415941326e-09
53492.0,327.0,10.0,2.0,1.2054548914619543e-08
53492.0,351.0,10.0,2.0,4.5284045402382844e-09
53492.0,376.0,10.0,2.0,1.453140052731782e-09
53492.0,403.0,10.0,2.0,8.723179290015537e-09
53492.0,432.0,10.0,2.0,1.10027023048076e-08
53492.0,464.0,10.0,2.0,1.1854197179417273e-08
53492.0,497.0,10.0,2.0,5.0059818512693255e-09
53492.0,533.0,10.0,2.0,9.73897584799488e-09
53492.0,572.0,10.0,2.0,1.3970359757919937e-08
53492.0,613.0,10.0,2.0,4.719574620004607e-09
53492.0,657.0,10.0,2.0,3.576549723049993e-09
53492.0,705.0,10.0,2.0,7.723940820270059e-09
53492.0,756.0,10.0,2.0,5.045667217373762e-10
53492.0,811.0,10.0,2.0,1.0338963019052017e-08
53492.0,869.0,10.0,2.0,1.1493803686590807e-09
53492.0,932.0,10.0,2.0,1.0251898441282492e-08
53492.0,1000.0,10.0,2.0,1.0966427765879415e-10
53492.0,1072.0,10.0,2.0,2.9151103753122243e-10
53492.0,1149.0,10.0,2.0,1.169794705546678e-09
53492.0,1232.0,10.0,2.0,3.884865762415757e-09
53492.0,1321.0,10.0,2.0,4.1109150528129135e-09
53492.0,1417.0,10.0,2.0,1.318618858547893e-08
53492.0,1519.0,10.0,2.0,1.1089940077368965e-08
53492.0,1629.0,10.0,2.0,1.298219243217602e-08
53492.0,1747.0,10.0,2.0,6.477012481909128e-09
53492.0,1873.0,10.0,2.0,1.3751330074640578e-08
53492.0,2009.0,10.0,2.0,1.0782339243675665e-08
53492.0,2154.0,10.0,2.0,2.7497513155338993e-09
53492.0,2310.0,10.0,2.0,9.311562632063895e-11
53492.0,2477.0,10.0,2.0,2.5049549101652246e-09
53492.0,2656.0,10.0,2.0,3.061434661333351e-09
53492.0,2848.0,10.0,2.0,1.3201805204587911e-08
53492.0,3053.0,10.0,2.0,8.58104654000158e-09
53492.0,3274.0,10.0,2.0,1.3696065392920787e-09
53492.0,3511.0,10.0,2.0,8.667799811235e-09
53492.0,3764.0,10.0,2.0,3.0447377952214083e-09
53492.0,4037.0,10.0,2.0,2.2356028139824957e-09
53492.0,4328.0,10.0,2.0,1.1165664393075758e-08
53492.0,4641.0,10.0,2.0,1.1258084908760681e-08
53492.0,4977.0,10.0,2.0,8.563745268475031e-09
53492.0,5336.0,10.0,2.0,9.039534676347215e-10
53492.0,5722.0,10.0,2.0,2.4269065646009835e-09
53492.0,6135.0,10.0,2.0,1.1961334145382807e-09
53492.0,6579.0,10.0,2.0,1.2708718299947463e-08
53492.0,7054.0,10.0,2.0,2.501885920658253e-09
53492.0,7564.0,10.0,2.0,3.804803805351753e-09
53492.0,8111.0,10.0,2.0,2.916643926376139e-09
53492.0,8697.0,10.0,2.0,3.822846927903356e-09
53492.0,9326.0,10.0,2.0,2.6313062839733448e-09
53492.0,10000.0,10.0,2.0,1.1272788036365e-08
50778.0,10.0,10.0,2.0,3.921013735919132e-09
50778.0,10.0,10.0,2.0,3.921013735919132e-09
50778.0,11.0,10.0,2.0,2.596465931148373e-09
50778.0,12.0,10.0,2.0,3.8376635203007936e-10
50778.0,13.0,10.0,2.0,4.0865821837599015e-09
50778.0,14.0,10.0,2.0,2.867395876293699e-09
50778.0,15.0,10.0,2.0,1.851408137909516e-09
50778.0,16.0,10.0,2.0,5.576698214326825e-09
50778.0,17.0,10.0,2.0,2.5485502597177856e-10
50778.0,18.0,10.0,2.0,3.8376635203007936e-10
50778.0,20.0,10.0,2.0,1.4356129618420255e-09
50778.0,21.0,10.0,2.0,1.873882604641608e-09
50778.0,23.0,10.0,2.0,7.066814355916051e-09
50778.0,24.0,10.0,2.0,5.5766983253491276e-09
50778.0,26.0,10.0,2.0,1.1965570756444775e-09
50778.0,28.0,10.0,2.0,1.873882604641608e-09
50778.0,30.0,10.0,2.0,3.8376635203007936e-10
50778.0,32.0,10.0,2.0,5.576698214326825e-09
50778.0,35.0,10.0,2.0,1.873882604641608e-09
50778.0,37.0,10.0,2.0,1.4228985323327949e-08
50778.0,40.0,10.0,2.0,1.4356129618420255e-09
50778.0,43.0,10.0,2.0,2.477983596094191e-09
50778.0,46.0,10.0,2.0,7.066814355916051e-09
50778.0,49.0,10.0,2.0,4.190543689830406e-09
50778.0,53.0,10.0,2.0,3.6744223219642436e-09
50778.0,57.0,10.0,2.0,4.5336172593835045e-09
50778.0,61.0,10.0,2.0,8.612120239170906e-09
50778.0,65.0,10.0,2.0,5.445986328567187e-09
50778.0,70.0,10.0,2.0,4.855674307080449e-09
50778.0,75.0,10.0,2.0,8.624662983791609e-09
50778.0,81.0,10.0,2.0,1.3027278589206048e-08
50778.0,86.0,10.0,2.0,2.477983596094191e-09
50778.0,93.0,10.0,2.0,8.36459790320986e-10
50778.0,100.0,10.0,2.0,1.4356129618420255e-09
50778.0,107.0,10.0,2.0,9.222178576351324e-11
50778.0,114.0,10.0,2.0,4.360276806281149e-09
50778.0,123.0,10.0,2.0,2.9057352080030796e-09
50778.0,132.0,10.0,2.0,2.5485502597177856e-10
50778.0,141.0,10.0,2.0,8.929459505147008e-09
50778.0,151.0,10.0,2.0,4.645375639711347e-09
50778.0,162.0,10.0,2.0,8.622190961204979e-09
50778.0,174.0,10.0,2.0,2.5883217791289326e-09
50778.0,187.0,10.0,2.0,4.058108515891945e-09
50778.0,200.0,10.0,2.0,3.145932847559152e-09
50778.0,215.0,10.0,2.0,6.428192977914193e-09
50778.0,231.0,10.0,2.0,3.2391722637470366e-09
50778.0,247.0,10.0,2.0,1.3724623881827824e-08
50778.0,265.0,10.0,2.0,2.2805886068510972e-09
50778.0,284.0,10.0,2.0,5.628360000287103e-10
50778.0,305.0,10.0,2.0,2.654991781980698e-09
50778.0,327.0,10.0,2.0,1.8092347620068951e-09
50778.0,351.0,10.0,2.0,7.360639986409012e-09
50778.0,376.0,10.0,2.0,3.412854887585581e-09
50778.0,403.0,10.0,2.0,4.027341793388928e-09
50778.0,432.0,10.0,2.0,1.466032850672149e-09
50778.0,464.0,10.0,2.0,2.42301334552053e-09
50778.0,497.0,10.0,2.0,2.0020252122776583e-09
50778.0,533.0,10.0,2.0,1.9539390105904886e-09
50778.0,572.0,10.0,2.0,2.385871278320905e-09
50778.0,613.0,10.0,2.0,3.526229086503463e-09
50778.0,657.0,10.0,2.0,1.7082557590697434e-10
50778.0,705.0,10.0,2.0,3.7043008660475595e-09
50778.0,756.0,10.0,2.0,6.832549748203576e-09
50778.0,811.0,10.0,2.0,3.1873588213215953e-09
50778.0,869.0,10.0,2.0,7.393913259434726e-09
50778.0,932.0,10.0,2.0,1.2475755317709062e-08
50778.0,1000.0,10.0,2.0,1.851408137909516e-09
50778.0,1072.0,10.0,2.0,1.0868699273913762e-08
50778.0,1149.0,10.0,2.0,6.776574190681117e-09
50778.0,1232.0,10.0,2.0,1.0161670727093508e-08
50778.0,1321.0,10.0,2.0,1.8654657818473197e-09
50778.0,1417.0,10.0,2.0,1.416409212140479e-09
50778.0,1519.0,10.0,2.0,1.0188387911114203e-09
50778.0,1629.0,10.0,2.0,3.468409115470194e-09
50778.0,1747.0,10.0,2.0,9.674253620417517e-09
50778.0,1873.0,10.0,2.0,6.8973036171371405e-09
50778.0,2009.0,10.0,2.0,7.546652192047532e-11
50778.0,2154.0,10.0,2.0,2.2160469015375384e-09
50778.0,2310.0,10.0,2.0,2.806610277517052e-09
50778.0,2477.0,10.0,2.0,1.1009490430424762e-08
50778.0,2656.0,10.0,2.0,1.981559805130928e-09
50778.0,2848.0,10.0,2.0,1.0894396496041734e-09
50778.0,3053.0,10.0,2.0,1.4102965573137284e-08
50778.0,3274.0,10.0,2.0,2.740009330537418e-09
50778.0,3511.0,10.0,2.0,8.058457456883161e-09
50778.0,3764.0,10.0,2.0,1.2223615231121698e-08
50778.0,4037.0,10.0,2.0,1.417724604380055e-09
50778.0,4328.0,10.0,2.0,7.024584580683779e-09
50778.0,4641.0,10.0,2.0,1.71328573550511e-09
50778.0,4977.0,10.0,2.0,3.2600588895093097e-11
50778.0,5336.0,10.0,2.0,7.611842711696681e-09
50778.0,5722.0,10.0,2.0,1.3432078227459954e-08
50778.0,6135.0,10.0,2.0,8.935989503910946e-09
50778.0,6579.0,10.0,2.0,2.034618695745393e-09
50778.0,7054.0,10.0,2.0,9.091572383823632e-09
50778.0,7564.0,10.0,2.0,1.2728507137182987e-10
50778.0,8111.0,10.0,2.0,1.097252066983856e-09
50778.0,8697.0,10.0,2.0,1.0515774473418562e-08
50778.0,9326.0,10.0,2.0,3.3283145128848446e-09
50778.0,10000.0,10.0,2.0,1.0782474690884667e-08
48598.0,10.0,10.0,2.0,1.762088253087768e-10
48598.0,10.0,10.0,2.0,1.762088253087768e-10
48598.0,11.0,10.0,2.0,1.762088253087768e-10
48598.0,12.0,10.0,2.0,1.762088253087768e-10
48598.0,13.0,10.0,2.0,1.762088253087768e-10
48598.0,14.0,10.0,2.0,1.762088253087768e-10
48598.0,15.0,10.0,2.0,1.762088253087768e-10
48598.0,16.0,10.0,2.0,1.762088253087768e-10
48598.0,17.0,10.0,2.0,1.762088253087768e-10
48598.0,18.0,10.0,2.0,1.762088253087768e-10
48598.0,20.0,10.0,2.0,1.762088253087768e-10
48598.0,21.0,10.0,2.0,1.762088253087768e-10
48598.0,23.0,10.0,2.0,1.762088253087768e-10
48598.0,24.0,10.0,2.0,1.762088253087768e-10
48598.0,26.0,10.0,2.0,1.762088253087768e-10
48598.0,28.0,10.0,2.0,1.762088253087768e-10
48598.0,30.0,10.0,2.0,1.762088253087768e-10
48598.0,32.0,10.0,2.0,1.762088253087768e-10
48598.0,35.0,10.0,2.0,1.762088253087768e-10
48598.0,37.0,10.0,2.0,1.762088253087768e-10
48598.0,40.0,10.0,2.0,1.762088253087768e-10
48598.0,43.0,10.0,2.0,2.649062080806175e-10
48598.0,46.0,10.0,2.0,6.704481414487873e-10
48598.0,49.0,10.0,2.0,1.048085174204516e-09
48598.0,53.0,10.0,2.0,4.0815062440913127e-10
48598.0,57.0,10.0,2.0,9.472134188115432e-11
48598.0,61.0,10.0,2.0,2.0704243874902764e-09
48598.0,65.0,10.0,2.0,1.4664336411840395e-10
48598.0,70.0,10.0,2.0,1.1857848036811449e-11
48598.0,75.0,10.0,2.0,4.871989478516521e-10
48598.0,81.0,10.0,2.0,1.2413403638333875e-11
48598.0,86.0,10.0,2.0,2.649062080806175e-10
48598.0,93.0,10.0,2.0,1.1696197343979975e-09
48598.0,100.0,10.0,2.0,8.67499849732666e-10
48598.0,107.0,10.0,2.0,1.0896213931133047e-09
48598.0,114.0,10.0,2.0,9.472134188115432e-11
48598.0,123.0,10.0,2.0,1.7547217012747751e-09
48598.0,132.0,10.0,2.0,9.971110603856912e-10
48598.0,141.0,10.0,2.0,5.907627720347364e-10
48598.0,151.0,10.0,2.0,1.724973941463758e-09
48598.0,162.0,10.0,2.0,2.1083423895618123e-10
48598.0,174.0,10.0,2.0,3.5574088119716407e-10
48598.0,187.0,10.0,2.0,2.122568454332452e-09
48598.0,200.0,10.0,2.0,1.696188522970487e-09
48598.0,215.0,10.0,2.0,3.389643010720533e-10
48598.0,231.0,10.0,2.0,7.55113749306701e-10
48598.0,247.0,10.0,2.0,1.9283581398354954e-09
48598.0,265.0,10.0,2.0,5.92502047425114e-10
48598.0,284.0,10.0,2.0,2.3160351414475142e-10
48598.0,305.0,10.0,2.0,8.788558769623471e-10
48598.0,327.0,10.0,2.0,1.000837412945543e-09
48598.0,351.0,10.0,2.0,1.489479872773813e-09
48598.0,376.0,10.0,2.0,7.357225939585987e-12
48598.0,403.0,10.0,2.0,1.0590190946402343e-09
48598.0,432.0,10.0,2.0,2.6206059544620075e-10
48598.0,464.0,10.0,2.0,1.5848375944926831e-09
48598.0,497.0,10.0,2.0,6.428589882645497e-10
48598.0,533.0,10.0,2.0,1.2457146425504106e-10
48598.0,572.0,10.0,2.0,8.38482727694156e-10
48598.0,613.0,10.0,2.0,3.7068192959566204e-10
48598.0,657.0,10.0,2.0,1.1336511729354015e-09
48598.0,705.0,10.0,2.0,1.9802099959775887e-09
48598.0,756.0,10.0,2.0,8.83806028362244e-10
48598.0,811.0,10.0,2.0,1.5487309212858234e-09
48598.0,869.0,10.0,2.0,1.6346335396377752e-09
48598.0,932.0,10.0,2.0,1.6864363239221802e-09
48598.0,1000.0,10.0,2.0,2.6206059544620075e-10
48598.0,1072.0,10.0,2.0,1.1084420048490527e-09
48598.0,1149.0,10.0,2.0,9.810330325876747e-11
48598.0,1232.0,10.0,2.0,2.584088498736037e-11
48598.0,1321.0,10.0,2.0,2.0785472232276447e-09
48598.0,1417.0,10.0,2.0,1.5889661808543563e-09
48598.0,1519.0,10.0,2.0,7.685786451716581e-10
48598.0,1629.0,10.0,2.0,8.94276874774391e-10
48598.0,1747.0,10.0,2.0,1.535650717698899e-09
48598.0,1873.0,10.0,2.0,1.4215673083128874e-10
48598.0,2009.0,10.0,2.0,1.760084189506017e-09
48598.0,2154.0,10.0,2.0,2.163060841553488e-10
48598.0,2310.0,10.0,2.0,8.52152792774063e-10
48598.0,2477.0,10.0,2.0,7.74663000413511e-10
48598.0,2656.0,10.0,2.0,1.4369416767578967e-09
48598.0,2848.0,10.0,2.0,2.092616857574114e-09
48598.0,3053.0,10.0,2.0,1.1966014845654627e-09
48598.0,3274.0,10.0,2.0,4.3538816996147034e-10
48598.0,3511.0,10.0,2.0,1.539200766842441e-09
48598.0,3764.0,10.0,2.0,1.3877734517109275e-09
48598.0,4037.0,10.0,2.0,9.518698051991235e-10
48598.0,4328.0,10.0,2.0,1.4982017848552687e-09
48598.0,4641.0,10.0,2.0,1.0325600374727626e-09
48598.0,4977.0,10.0,2.0,9.646170529009623e-10
48598.0,5336.0,10.0,2.0,1.256638015867395e-09
48598.0,5722.0,10.0,2.0,3.2566482843776607e-10
48598.0,6135.0,10.0,2.0,8.1931550433012e-10
48598.0,6579.0,10.0,2.0,9.542833190323563e-10
48598.0,7054.0,10.0,2.0,1.443339003870392e-09
48598.0,7564.0,10.0,2.0,1.8557955172582286e-10
48598.0,8111.0,10.0,2.0,1.0353384816141895e-09
48598.0,8697.0,10.0,2.0,7.246026001439532e-10
48598.0,9326.0,10.0,2.0,5.407543302027307e-10
48598.0,10000.0,10.0,2.0,7.672777968537047e-10
61723.0,10.0,10.0,2.0,1.116509329435189e-09
61723.0,10.0,10.0,2.0,1.116509329435189e-09
61723.0,11.0,10.0,2.0,1.780938951867483e-09
61723.0,12.0,10.0,2.0,1.118665160504406e-09
61723.0,13.0,10.0,2.0,1.931455884118804e-09
61723.0,14.0,10.0,2.0,2.132497067819372e-09
61723.0,15.0,10.0,2.0,1.4123315406067153e-08
61723.0,16.0,10.0,2.0,4.841799405852498e-09
61723.0,17.0,10.0,2.0,3.695556305416403e-09
61723.0,18.0,10.0,2.0,2.713062219328321e-09
61723.0,20.0,10.0,2.0,4.841799405852498e-09
61723.0,21.0,10.0,2.0,3.9104768312370206e-09
61723.0,23.0,10.0,2.0,8.347954993936924e-09
61723.0,24.0,10.0,2.0,1.88664215361456e-08
61723.0,26.0,10.0,2.0,9.182822946485205e-09
61723.0,28.0,10.0,2.0,1.1115972142761166e-08
61723.0,30.0,10.0,2.0,7.706546956143256e-09
61723.0,32.0,10.0,2.0,4.841799405852498e-09
61723.0,35.0,10.0,2.0,9.411485368815422e-09
61723.0,37.0,10.0,2.0,2.6299471045376777e-08
61723.0,40.0,10.0,2.0,1.2188099640653153e-08
61723.0,43.0,10.0,2.0,1.1795674659254018e-08
61723.0,46.0,10.0,2.0,1.5679007425717373e-08
61723.0,49.0,10.0,2.0,1.4775906831410168e-08
61723.0,53.0,10.0,2.0,1.078248601515952e-12
61723.0,57.0,10.0,2.0,2.4160287104280087e-09
61723.0,61.0,10.0,2.0,1.6369665623017227e-09
61723.0,65.0,10.0,2.0,4.537694220374533e-09
61723.0,70.0,10.0,2.0,1.4644335077917958e-08
61723.0,75.0,10.0,2.0,1.4123315406067153e-08
61723.0,81.0,10.0,2.0,1.2292380002776326e-08
61723.0,86.0,10.0,2.0,1.1165091073905842e-09
61723.0,93.0,10.0,2.0,1.5207824333174358e-08
61723.0,100.0,10.0,2.0,1.1900244012430504e-08
61723.0,107.0,10.0,2.0,7.2041788090615455e-09
61723.0,114.0,10.0,2.0,1.2292379780731721e-08
61723.0,123.0,10.0,2.0,5.773121758423372e-09
61723.0,132.0,10.0,2.0,5.431944338774031e-09
61723.0,141.0,10.0,2.0,9.994537419899533e-09
61723.0,151.0,10.0,2.0,1.4432888217896787e-09
61723.0,162.0,10.0,2.0,2.4270598864006843e-09
61723.0,174.0,10.0,2.0,1.3486747940660848e-08
61723.0,187.0,10.0,2.0,3.364637457536901e-09
61723.0,200.0,10.0,2.0,1.1242297870417415e-08
61723.0,215.0,10.0,2.0,1.1165091073905842e-09
61723.0,231.0,10.0,2.0,2.300534474031224e-08
61723.0,247.0,10.0,2.0,2.0991660631963785e-08
61723.0,265.0,10.0,2.0,1.9742960155610945e-08
61723.0,284.0,10.0,2.0,6.90232093703002e-10
61723.0,305.0,10.0,2.0,1.9046644483822213e-08
61723.0,327.0,10.0,2.0,2.2645783914754247e-08
61723.0,351.0,10.0,2.0,1.224001988653356e-08
61723.0,376.0,10.0,2.0,7.849684457994499e-09
61723.0,403.0,10.0,2.0,1.7033658261667032e-08
61723.0,432.0,10.0,2.0,1.099453705855069e-08
61723.0,464.0,10.0,2.0,1.3407736698667353e-08
61723.0,497.0,10.0,2.0,1.361692980594853e-10
61723.0,533.0,10.0,2.0,1.20461836061736e-08
61723.0,572.0,10.0,2.0,2.565727186265576e-09
61723.0,613.0,10.0,2.0,9.080351914825258e-09
61723.0,657.0,10.0,2.0,8.675293039495102e-09
61723.0,705.0,10.0,2.0,3.249309044051074e-09
61723.0,756.0,10.0,2.0,4.841799405852498e-09
61723.0,811.0,10.0,2.0,1.3588584479862222e-08
61723.0,869.0,10.0,2.0,1.0044654996654856e-08
61723.0,932.0,10.0,2.0,4.99175145662889e-10
61723.0,1000.0,10.0,2.0,1.0231581026864944e-08
61723.0,1072.0,10.0,2.0,1.3726963565829921e-08
61723.0,1149.0,10.0,2.0,1.3801979337202397e-08
61723.0,1232.0,10.0,2.0,1.3643353891090726e-08
61723.0,1321.0,10.0,2.0,1.1624736728776952e-08
61723.0,1417.0,10.0,2.0,9.624887997716769e-09
61723.0,1519.0,10.0,2.0,2.885705674415817e-09
61723.0,1629.0,10.0,2.0,1.41767884098698e-08
61723.0,1747.0,10.0,2.0,1.5112916029735857e-08
61723.0,1873.0,10.0,2.0,1.4058124220284185e-08
61723.0,2009.0,10.0,2.0,1.4973042805621617e-08
61723.0,2154.0,10.0,2.0,2.1244936920794544e-09
61723.0,2310.0,10.0,2.0,1.4385505897607231e-08
61723.0,2477.0,10.0,2.0,3.7292311461101235e-09
61723.0,2656.0,10.0,2.0,1.6084500065183253e-08
61723.0,2848.0,10.0,2.0,1.9878231283243508e-08
61723.0,3053.0,10.0,2.0,2.100107199254353e-09
61723.0,3274.0,10.0,2.0,2.368774887351321e-08
61723.0,3511.0,10.0,2.0,1.6704971850245446e-08
61723.0,3764.0,10.0,2.0,2.437935608945452e-08
61723.0,4037.0,10.0,2.0,1.5638446093646508e-09
61723.0,4328.0,10.0,2.0,2.406789700870604e-08
61723.0,4641.0,10.0,2.0,1.4344208265626436e-08
61723.0,4977.0,10.0,2.0,8.271222817768376e-09
61723.0,5336.0,10.0,2.0,8.347954993936924e-09
61723.0,5722.0,10.0,2.0,2.3825518780107305e-08
61723.0,6135.0,10.0,2.0,2.4884638794020475e-09
61723.0,6579.0,10.0,2.0,3.942043136362372e-09
61723.0,7054.0,10.0,2.0,9.032840808664844e-09
61723.0,7564.0,10.0,2.0,1.0054019394800662e-08
61723.0,8111.0,10.0,2.0,2.2214007189269583e-08
61723.0,8697.0,10.0,2.0,1.2702104701389771e-08
61723.0,9326.0,10.0,2.0,1.990696052445173e-09
61723.0,10000.0,10.0,2.0,6.785429107480922e-09
97134.0,10.0,10.0,2.0,5.811329195637427e-11
97134.0,10.0,10.0,2.0,5.811329195637427e-11
97134.0,11.0,10.0,2.0,5.811329195637427e-11
97134.0,12.0,10.0,2.0,5.811329195637427e-11
97134.0,13.0,10.0,2.0,5.811329195637427e-11
97134.0,14.0,10.0,2.0,5.811329195637427e-11
97134.0,15.0,10.0,2.0,5.811329195637427e-11
97134.0,16.0,10.0,2.0,5.811329195637427e-11
97134.0,17.0,10.0,2.0,5.811329195637427e-11
97134.0,18.0,10.0,2.0,5.811329195637427e-11
97134.0,20.0,10.0,2.0,5.811329195637427e-11
97134.0,21.0,10.0,2.0,5.811329195637427e-11
97134.0,23.0,10.0,2.0,5.811329195637427e-11
97134.0,24.0,10.0,2.0,5.811329195637427e-11
97134.0,26.0,10.0,2.0,5.811329195637427e-11
97134.0,28.0,10.0,2.0,5.811329195637427e-11
97134.0,30.0,10.0,2.0,5.811329195637427e-11
97134.0,32.0,10.0,2.0,5.811329195637427e-11
97134.0,35.0,10.0,2.0,1.06237907360196e-10
97134.0,37.0,10.0,2.0,6.145086661746291e-10
97134.0,40.0,10.0,2.0,3.23967741522324e-10
97134.0,43.0,10.0,2.0,1.4681067472821496e-10
97134.0,46.0,10.0,2.0,3.5580782764554897e-10
97134.0,49.0,10.0,2.0,4.84969508995902e-10
97134.0,53.0,10.0,2.0,2.2844748315264943e-10
97134.0,57.0,10.0,2.0,7.493272669023554e-11
97134.0,61.0,10.0,2.0,9.894358665718528e-10
97134.0,65.0,10.0,2.0,4.3561598772612336e-11
97134.0,70.0,10.0,2.0,2.2871482485697925e-11
97134.0,75.0,10.0,2.0,2.6910829120652124e-10
97134.0,81.0,10.0,2.0,3.501909873193654e-11
97134.0,86.0,10.0,2.0,1.01940234031872e-10
97134.0,93.0,10.0,2.0,6.823641651720891e-11
97134.0,100.0,10.0,2.0,2.8388846828875103e-10
97134.0,107.0,10.0,2.0,3.5683933585772805e-10
97134.0,114.0,10.0,2.0,7.821077119274378e-12
97134.0,123.0,10.0,2.0,3.6346492482408616e-10
97134.0,132.0,10.0,2.0,1.6938517255482566e-10
97134.0,141.0,10.0,2.0,2.8429147924669e-10
97134.0,151.0,10.0,2.0,6.432221422159046e-11
97134.0,162.0,10.0,2.0,1.1836309710133719e-11
97134.0,174.0,10.0,2.0,7.964673365279396e-11
97134.0,187.0,10.0,2.0,4.703593070587431e-11
97134.0,200.0,10.0,2.0,1.7043344513467668e-10
97134.0,215.0,10.0,2.0,7.552125591558934e-11
97134.0,231.0,10.0,2.0,6.216238634948468e-11
97134.0,247.0,10.0,2.0,4.410494192086389e-11
97134.0,265.0,10.0,2.0,1.6693313398263854e-12
97134.0,284.0,10.0,2.0,1.2393119863673974e-10
97134.0,305.0,10.0,2.0,5.5049742542223606e-11
97134.0,327.0,10.0,2.0,4.401790043573328e-11
97134.0,351.0,10.0,2.0,7.274836288928553e-11
97134.0,376.0,10.0,2.0,1.4255308045107995e-10
97134.0,403.0,10.0,2.0,7.838452109609759e-11
97134.0,432.0,10.0,2.0,4.0826675373750725e-11
97134.0,464.0,10.0,2.0,6.615941128274017e-11
97134.0,497.0,10.0,2.0,1.2899514789666e-10
97134.0,533.0,10.0,2.0,5.636269229114532e-11
97134.0,572.0,10.0,2.0,7.768563570209608e-11
97134.0,613.0,10.0,2.0,4.28959090470471e-11
97134.0,657.0,10.0,2.0,2.896505257865556e-11
97134.0,705.0,10.0,2.0,1.9343382451353364e-10
97134.0,756.0,10.0,2.0,2.1911328307311348e-10
97134.0,811.0,10.0,2.0,1.7409584884831015e-10
97134.0,869.0,10.0,2.0,2.5321666985433916e-10
97134.0,932.0,10.0,2.0,6.81600331731147e-11
97134.0,1000.0,10.0,2.0,1.7043344513467668e-10
97134.0,1072.0,10.0,2.0,2.2569901503288747e-10
97134.0,1149.0,10.0,2.0,1.6494805521460876e-10
97134.0,1232.0,10.0,2.0,3.463673792225564e-12
97134.0,1321.0,10.0,2.0,5.457478913228897e-11
97134.0,1417.0,10.0,2.0,1.0197520605714772e-10
97134.0,1519.0,10.0,2.0,2.781774810500792e-11
97134.0,1629.0,10.0,2.0,4.29163371507002e-11
97134.0,1747.0,10.0,2.0,1.855071651846174e-11
97134.0,1873.0,10.0,2.0,4.9637849386385824e-11
97134.0,2009.0,10.0,2.0,1.3200551762793106e-10
97134.0,2154.0,10.0,2.0,1.2524203896191466e-11
97134.0,2310.0,10.0,2.0,6.216238634948468e-11
97134.0,2477.0,10.0,2.0,3.852984598040621e-11
97134.0,2656.0,10.0,2.0,3.480771226804791e-11
97134.0,2848.0,10.0,2.0,4.760880578658089e-11
97134.0,3053.0,10.0,2.0,2.2216672945774008e-11
97134.0,3274.0,10.0,2.0,5.020317495052496e-11
97134.0,3511.0,10.0,2.0,1.141398087156631e-11
97134.0,3764.0,10.0,2.0,6.133926699902759e-11
97134.0,4037.0,10.0,2.0,3.607403264993536e-11
97134.0,4328.0,10.0,2.0,8.055478506463487e-11
97134.0,4641.0,10.0,2.0,7.942757562773295e-12
97134.0,4977.0,10.0,2.0,1.1689560430738766e-10
97134.0,5336.0,10.0,2.0,2.206457239140036e-11
97134.0,5722.0,10.0,2.0,1.3751888516821964e-10
97134.0,6135.0,10.0,2.0,1.1481038342253667e-11
97134.0,6579.0,10.0,2.0,5.526801238886492e-11
97134.0,7054.0,10.0,2.0,1.6646983791446246e-10
97134.0,7564.0,10.0,2.0,1.2130962900869235e-11
97134.0,8111.0,10.0,2.0,1.5005396925005243e-10
97134.0,8697.0,10.0,2.0,2.5967228367562708e-11
97134.0,9326.0,10.0,2.0,1.031579266452809e-10
97134.0,10000.0,10.0,2.0,6.959099962955406e-12
54509.0,10.0,10.0,2.0,2.056481362977536e-08
54509.0,10.0,10.0,2.0,2.056481362977536e-08
54509.0,11.0,10.0,2.0,3.277046856098309e-09
54509.0,12.0,10.0,2.0,3.903983514241816e-08
54509.0,13.0,10.0,2.0,2.056481362977536e-08
54509.0,14.0,10.0,2.0,2.0564814073864568e-08
54509.0,15.0,10.0,2.0,2.0564814073864568e-08
54509.0,16.0,10.0,2.0,3.903983514241816e-08
54509.0,17.0,10.0,2.0,3.5728466185602776e-08
54509.0,18.0,10.0,2.0,3.903983514241816e-08
54509.0,20.0,10.0,2.0,1.2548880823359813e-08
54509.0,21.0,10.0,2.0,2.0564813407730763e-08
54509.0,23.0,10.0,2.0,4.987704271819385e-08
54509.0,24.0,10.0,2.0,3.903983514241816e-08
54509.0,26.0,10.0,2.0,3.903983514241816e-08
54509.0,28.0,10.0,2.0,7.571961502250701e-08
54509.0,30.0,10.0,2.0,4.8209780389996126e-08
54509.0,32.0,10.0,2.0,3.903983447628434e-08
54509.0,35.0,10.0,2.0,2.0564814073864568e-08
54509.0,37.0,10.0,2.0,3.109254875788281e-08
54509.0,40.0,10.0,2.0,6.708907829278132e-08
54509.0,43.0,10.0,2.0,8.871037016078277e-08
54509.0,46.0,10.0,2.0,8.92332174817767e-08
54509.0,49.0,10.0,2.0,2.3354401967878857e-08
54509.0,53.0,10.0,2.0,1.6333302710336284e-08
54509.0,57.0,10.0,2.0,6.49548974607228e-08
54509.0,61.0,10.0,2.0,1.0429604735406885e-08
54509.0,65.0,10.0,2.0,2.0564812963641543e-08
