Seed,Shots,Evaluations,CSteps,Epsilon
67221.0,128.0,906.0,30.0,0.15463713756942776
67221.0,512.0,714.0,30.0,0.07270315281244699
67221.0,2048.0,258.0,30.0,0.05121044767498428
67221.0,8192.0,158.0,30.0,0.10070337924822104
64820.0,2.0,254.0,30.0,0.7659772325638063
64820.0,8.0,814.0,30.0,0.5266898613953054
64820.0,32.0,880.0,30.0,0.24523976057204402
64820.0,128.0,2000.0,30.0,0.07707977689551698
64820.0,512.0,1320.0,30.0,0.09328025584951005
64820.0,2048.0,2000.0,30.0,0.035741030550470065
64820.0,8192.0,166.0,30.0,0.05773215531926301
769.0,2.0,416.0,30.0,0.7525302458872117
769.0,8.0,2000.0,30.0,0.47845694824088003
769.0,32.0,648.0,30.0,0.359524717624758
769.0,128.0,2000.0,30.0,0.15564363287031502
769.0,512.0,2000.0,30.0,0.07248880837733906
769.0,2048.0,1822.0,30.0,0.13917376188866903
769.0,8192.0,466.0,30.0,0.07440899059207906
59735.0,2.0,504.0,30.0,0.6605349009358027
59735.0,8.0,2000.0,30.0,0.51649154319012
59735.0,32.0,2000.0,30.0,0.2188773484031048
59735.0,128.0,1826.0,30.0,0.0984788777710135
59735.0,512.0,2000.0,30.0,0.05601651607968999
59735.0,2048.0,782.0,30.0,0.0314573537246331
59735.0,8192.0,1202.0,30.0,0.022196846798871184
62955.0,2.0,800.0,30.0,0.8054337525964927
62955.0,8.0,1254.0,30.0,0.3105831263808011
62955.0,32.0,1212.0,30.0,0.2500938759393685
62955.0,128.0,2000.0,30.0,0.10769560633327935
62955.0,512.0,1956.0,30.0,0.0922873626308055
62955.0,2048.0,728.0,30.0,0.06303936739760152
62955.0,8192.0,782.0,30.0,0.064833091053203
64925.0,2.0,544.0,30.0,0.8322537959488272
64925.0,8.0,2000.0,30.0,0.7091951294473958
64925.0,32.0,938.0,30.0,0.213182132376467
64925.0,128.0,2000.0,30.0,0.220812779854752
64925.0,512.0,632.0,30.0,0.07488684417163405
64925.0,2048.0,400.0,30.0,0.05250090315935202
64925.0,8192.0,192.0,30.0,0.08112064972390531
67969.0,2.0,98.0,30.0,0.6361566138983824
67969.0,8.0,2000.0,30.0,0.549324314517549
67969.0,32.0,2000.0,30.0,0.3063422832452041
67969.0,128.0,2000.0,30.0,0.08999625597184502
67969.0,512.0,2000.0,30.0,0.06279315503819705
67969.0,2048.0,276.0,30.0,0.09486234804602434
